date,state,completely_satisified,mostly_satisified,not_very_satisfied,not_satisfied_at_all,unsure,ci_low_completely_satisified,ci_low_mostly_satisified,ci_low_not_very_satisfied,ci_low_not_satisfied_at_all,ci_low_unsure,ci_high_completely_satisified,ci_high_mostly_satisified,ci_high_not_very_satisfied,ci_high_not_satisfied_at_all,ci_high_unsure
2020-03-23,Nevada,0.17026548672566302,0.22312684365781701,0.17722713864306702,0.40294985250737403,0.026430678466076003,0.10582890855457201,0.13810029498525,0.10631268436578101,0.301522123893805,0.017710914454277003,0.24908554572271302,0.32200589970501403,0.269852507374631,0.505250737463126,0.038466076696165
2020-03-24,Nevada,0.170245398773006,0.22510618216139602,0.177088249174138,0.401722510618216,0.025837659273242,0.10497876356772001,0.14032562529495002,0.10599339310995701,0.30002359603586604,0.017248702218027,0.24811231713072202,0.32385559226050004,0.27005663048607803,0.503421425200566,0.037517697026899
2020-03-25,Nevada,0.170127418593676,0.22711184521000402,0.17685228881547901,0.400660689004247,0.025247758376592003,0.10412930627654501,0.142567248702218,0.105698442661632,0.298572439830108,0.01678857951864,0.24716847569608302,0.325743275129778,0.270292590844738,0.5016517225106181,0.03657385559226
2020-03-26,Nevada,0.169321533923303,0.23044247787610603,0.17144542772861301,0.404247787610619,0.024542772861356,0.103728613569321,0.14423598820059,0.101616519174041,0.302017699115044,0.016271386430678002,0.247551622418879,0.32932153392330304,0.263952802359882,0.506194690265486,0.035634218289085
2020-03-27,Nevada,0.16859367626238703,0.233836715431807,0.1658801321378,0.407857479943369,0.023831996224634003,0.103315243039169,0.14587069372345401,0.09749882019820601,0.30539169419537504,0.015750353940537,0.24799433695139203,0.33294006606890003,0.257550731477111,0.510618216139688,0.034686172722982
2020-03-28,Nevada,0.17189712128362403,0.232067012741859,0.165408211420481,0.40726757904672,0.023360075507314,0.105733836715431,0.14523360075507302,0.09710948560641801,0.30633553563001403,0.015384615384615,0.25294950448324605,0.331288343558282,0.256606890042472,0.509792354884379,0.033860311467673
2020-03-29,Nevada,0.17531854648419,0.230297310051911,0.164818310523832,0.4067956583294,0.022770174610665002,0.108152430391694,0.144596507786691,0.09672015101462901,0.30726757904672003,0.015018876828692001,0.25790467201510103,0.329636621047664,0.255663048607833,0.5090844738084,0.033152430391694
2020-03-30,Nevada,0.170953279848985,0.23725814063237302,0.163874469089193,0.40561585653610105,0.022298253893345003,0.10407031618688001,0.15022416234072603,0.09661396885323201,0.30536809815950905,0.014794714487966001,0.252123643227937,0.338249174138744,0.255191127890514,0.5081406323737611,0.032326569136385
2020-03-31,Nevada,0.16658801321378,0.24410099103350602,0.16293062765455402,0.40455403492213304,0.021826333176026003,0.099999999999999,0.15585181689476102,0.096507786691835,0.303456819254365,0.014558754129306002,0.24634261444077302,0.34674374705049504,0.25483718735252403,0.507314771118452,0.031618688060405
2020-04-01,Nevada,0.16444496873894002,0.24371829656718103,0.16397310369234402,0.40651173764303405,0.021351893358499,0.09801816680429301,0.155184617199481,0.096637961542998,0.30566238055916,0.014155951397900001,0.24430812787542702,0.346702842986905,0.25598678777869505,0.5099681491093541,0.030907160552082
2020-04-02,Nevada,0.162203609767606,0.243364397782234,0.16503480004718601,0.40863513035271903,0.020762062050253,0.09605992686091701,0.154547599386575,0.09676772443081201,0.30789194290432903,0.013743069482128,0.24242066768904003,0.346584876725256,0.25716645039518704,0.512681373127285,0.030317329243836004
2020-04-03,Nevada,0.163402548371873,0.24209532798489802,0.16576215195847102,0.40809344030202904,0.020646531382727002,0.09764039641340201,0.15284332232184902,0.09630722038697401,0.307350165172251,0.013626710712600002,0.243747050495516,0.344384143463898,0.257668711656441,0.5123879188296361,0.030084945729117
2020-04-04,Nevada,0.16460176991150402,0.24094395280235903,0.166489675516224,0.40755162241887904,0.020412979351032003,0.099233038348082,0.15113864306784602,0.095846607669616,0.306796460176991,0.013522123893805001,0.24507374631268403,0.342182890855457,0.25817109144542705,0.511976401179941,0.029970501474926
2020-04-05,Nevada,0.16647003303445002,0.23902784332232102,0.16446436998584202,0.409863142991977,0.020174610665408002,0.10041293062765401,0.14854884379424202,0.09423076923076901,0.30987494100991003,0.013272770174610002,0.247286455875412,0.34155261915998103,0.255781028787163,0.5142756016989141,0.029848985370457003
