date,state,completely_satisified,mostly_satisified,not_very_satisfied,not_satisfied_at_all,unsure,ci_low_completely_satisified,ci_low_mostly_satisified,ci_low_not_very_satisfied,ci_low_not_satisfied_at_all,ci_low_unsure,ci_high_completely_satisified,ci_high_mostly_satisified,ci_high_not_very_satisfied,ci_high_not_satisfied_at_all,ci_high_unsure
2020-04-17,Alabama,0.162716639108334,0.44381162349194603,0.24306448649641701,0.13589319615408102,0.014514054749219001,0.09057505052360801,0.313185130748974,0.15267315818482402,0.074713699552942,0.008573703227386001,0.253230448894604,0.5817257639781981,0.353910221079061,0.22003796925714902,0.022904035764590002
2020-04-18,Alabama,0.157327454222548,0.45220160450731806,0.24306448649641701,0.13307612223651102,0.014330332537203,0.08751301365668401,0.32163635250168404,0.15242819523547002,0.07318268111948001,0.008451221752709001,0.24631024557535602,0.58846224508543,0.35403270255373803,0.214526302896686,0.022720313552575002
2020-04-19,Alabama,0.15193826933676202,0.460652826260028,0.24300324575907803,0.130259048318941,0.014146610325188002,0.084512217527099,0.33014881499173204,0.15218323228611602,0.07159042194868001,0.008328740278032001,0.23939004225610802,0.595198726192663,0.354155184028415,0.20901463653622301,0.022536591340559003
2020-04-20,Alabama,0.154326658092963,0.45128299344724104,0.246126523363341,0.134117214771265,0.014146610325188002,0.085859513748545,0.32016657480556004,0.15438789883030102,0.07385632923020301,0.008389981015371,0.24398309755649403,0.587482393288015,0.35831955416743205,0.213913895523302,0.022597832077898002
2020-04-21,Alabama,0.156785889269965,0.44194022537971506,0.249203821656051,0.13792258696717302,0.014147476727094,0.08721215090641801,0.310203331700147,0.156540911317981,0.076065654091131,0.008390494855463,0.24859137677609003,0.5798628123468881,0.36244487996080305,0.21888780009799103,0.022660460558549003
2020-04-22,Alabama,0.157459578637922,0.435203331700147,0.250367466927976,0.142760901518863,0.014208721215090002,0.08764086232239,0.303650171484566,0.15690837824595702,0.078637922586967,0.008390494855463,0.24865262126408602,0.573983341499265,0.36569083782459505,0.22623713865752001,0.022782949534541002
2020-04-23,Alabama,0.15812358380794903,0.428501439157327,0.25157694898646504,0.147528936248392,0.014269091799865002,0.08806418029273001,0.297140057566293,0.157204972747871,0.08120521771082101,0.008389981015371,0.24875987506889502,0.568069079551717,0.368914201726988,0.23357217220895302,0.022904035764590002
2020-04-24,Alabama,0.158797231918672,0.426602976299834,0.25329168963194304,0.147161491824361,0.014146610325188002,0.08812542103006901,0.296527650192908,0.15959336150407202,0.08120521771082101,0.008267499540694001,0.24998468981566502,0.5659868944822091,0.368669238777634,0.23344969073427602,0.022720313552575002
2020-04-25,Alabama,0.159419402253797,0.42473052425281704,0.255022048015678,0.14680303772660402,0.014024987751102001,0.088253307202351,0.29593336599706005,0.161991670749632,0.08114894659480601,0.008206761391474,0.251224889759921,0.5639392454679071,0.36844683978441906,0.233341499265066,0.022537971582557003
2020-04-26,Alabama,0.158184824545287,0.430216179802804,0.250045930553003,0.147773899197746,0.013779165901157001,0.087451772919345,0.301059464755955,0.15806234307061,0.08175638434686701,0.008083777328679001,0.25010717129034205,0.566109375956886,0.361932757670402,0.23528691285443,0.022107906179190003
2020-04-27,Alabama,0.156969622733954,0.435693287604115,0.245039196472317,0.148762861342479,0.013535031847133,0.08666095051445301,0.30622243998040105,0.154152376286134,0.082373836354728,0.007900538951494,0.249020088192062,0.568348848603625,0.35546300832925004,0.237261146496815,0.021619304262616
2020-04-28,Alabama,0.154204176618286,0.436095290587298,0.24300324575907803,0.15328556555820902,0.013411721477126002,0.084267254577745,0.30510135342029504,0.15328556555820902,0.085798273011207,0.007777573641986,0.24508543082858703,0.569661338722518,0.35354277665503103,0.24373813460714003,0.021495498805805
2020-04-29,Alabama,0.15151886330230202,0.43655071043606003,0.24093581577658002,0.157765801077903,0.013228809407153002,0.08194512493875501,0.30395639392454604,0.152376286134247,0.089294463498285,0.007716805487506,0.24118079372856402,0.571043606075453,0.35172709456148904,0.250244977951984,0.021374326310632002
2020-04-30,Alabama,0.15340804703288602,0.42837895768265005,0.24447302345520203,0.16057321330148802,0.013166758527772,0.08365484720436,0.293833057750015,0.153714250719578,0.09112621715965401,0.0076550921673090005,0.24343193092044801,0.5625574131912541,0.357462183844693,0.254945189540082,0.021373017331128
2020-05-01,Alabama,0.15524526915304002,0.420233939616633,0.24802498622083402,0.163329046481719,0.013166758527772,0.085308347112499,0.28372833608916603,0.15500030620368602,0.093024680017147,0.0076550921673090005,0.245636597464633,0.554106191438545,0.36321881315451005,0.259721967052483,0.021373017331128
2020-05-02,Alabama,0.15335619794218502,0.41168544830965204,0.257471827535521,0.16444145026947501,0.013045075943165,0.08463988241058301,0.274742773150416,0.16046055854973001,0.09296913277804901,0.007533072023517001,0.24320186183243503,0.549914257716805,0.37695982361587405,0.261268985791278,0.021313081822635003
2020-05-03,Alabama,0.15144834343805502,0.40308653316185905,0.26694837405842303,0.165594953763243,0.012921795578418,0.083961050891052,0.26572355931165403,0.165901157449935,0.09290219854247,0.007471369955294,0.240676097740216,0.545593728948496,0.39071590421948604,0.262845244656745,0.02131177659379
2020-05-04,Alabama,0.148438456827924,0.408450704225352,0.26687078995713404,0.16344151867728102,0.012798530312308001,0.081445192896509,0.272688303735456,0.165401102265768,0.091671769748928,0.0074096754439680005,0.23704837721984,0.5511328842620941,0.390875688916105,0.260134721371708,0.020881812614819
2020-05-05,Alabama,0.145446751178884,0.41386490293343103,0.266825892583746,0.161246861412211,0.012615591891726001,0.07900055116663601,0.279686447424827,0.16492130565252,0.09045256904893101,0.007287647743278,0.23344969073427602,0.556739543144099,0.391083348643517,0.257517300508298,0.020515647008389003
2020-05-06,Alabama,0.14453699167074902,0.41548260656540903,0.26604605585497304,0.16131798138167502,0.012616364527192002,0.07820921117099401,0.28092846643802,0.163155316021558,0.08978441940225301,0.007288094071533,0.23383145516903403,0.5589784419402251,0.39055609995100404,0.25900293973542304,0.020639392454679002
2020-05-07,Alabama,0.143661971830985,0.417023882424984,0.265278628291488,0.16142069810165302,0.012614819350887001,0.077464788732394,0.282057562767911,0.16129822412737202,0.089161053276178,0.007287201469687,0.234170238824249,0.5610532761788121,0.389895897121861,0.260502143294549,0.020759338640538003
2020-05-08,Alabama,0.142262232837283,0.41894788413252404,0.264437503827546,0.16179802804825702,0.012554351154387001,0.076122236511727,0.28372833608916603,0.161369342886888,0.08861534692877701,0.007226407005940001,0.23277604262355303,0.563108579827301,0.386000367444424,0.25990568926449803,0.020638128483066003
2020-05-09,Alabama,0.14090630740967502,0.42082057562767905,0.263563992651561,0.162155541947336,0.012553582363747,0.07477036129822401,0.28536436007348404,0.16142069810165302,0.088120024494794,0.007164727495407,0.23129210042865803,0.565094917330067,0.38205756276791103,0.259277403551745,0.020514390691977
2020-05-10,Alabama,0.14098481136697702,0.421729544341009,0.263412542871141,0.16137922586967102,0.0124938755512,0.075453209211171,0.28546055854973,0.16046055854973001,0.08819206271435501,0.007104360607545001,0.23248407643312102,0.5671852033317001,0.38412542871141603,0.258023027927486,0.020700636942675002
2020-05-11,Alabama,0.141090018371096,0.422596448254745,0.26319657072872005,0.16062461726883,0.012492345376607001,0.07617881200244901,0.28548683404776404,0.15946111451316503,0.088242498469075,0.007042253521126001,0.23368034292712803,0.569197795468462,0.386099203919167,0.256766687078995,0.020820575627679
2020-05-12,Alabama,0.139935084818421,0.41600832874027804,0.267009614795762,0.16449262049115002,0.012554351154387001,0.074285014391573,0.27864535489007203,0.161614305836242,0.09020760609957701,0.007103925531263,0.23308224631024502,0.5632310613019781,0.39169575601690204,0.26327392981811504,0.020883091432420002
2020-05-13,Alabama,0.13877151080899,0.40939432910772205,0.27080654051074704,0.168412027680813,0.012615591891726001,0.07244779227141801,0.271847633045501,0.16375773164308902,0.092228550431747,0.0071651662686010005,0.23246983893686002,0.557290709780145,0.397207422377365,0.269765447975993,0.020944332169759
2020-05-14,Alabama,0.134064184223419,0.415605095541401,0.266842234198922,0.17093336599706002,0.012555120039196002,0.069267515923566,0.27682508574228304,0.159296913277805,0.09401028907398301,0.007165605095541001,0.22568593826555602,0.564551690347868,0.393189612934835,0.27541646251837304,0.021068103870651
2020-05-15,Alabama,0.129401677996203,0.421764958050094,0.262845244656745,0.17349500887990602,0.012493110417049001,0.066078755588217,0.281707391756996,0.154816583991671,0.09584175393471701,0.0071651662686010005,0.21881315451038003,0.5717435237920261,0.38906240431134703,0.28103374364627304,0.021128054381774
2020-05-16,Alabama,0.130818226359627,0.41762616364527205,0.26133023027927405,0.17767025967662903,0.012555120039196002,0.066940225379715,0.27878490935815703,0.15409113179813802,0.097256246937775,0.007165605095541001,0.21999020088192,0.56920627143557,0.385656540911318,0.28668544830965204,0.021190592846643
2020-05-17,Alabama,0.132226849583537,0.41346153846153805,0.259860362567369,0.181834884860362,0.012616364527192002,0.06779764821166001,0.27584517393434504,0.153294953454189,0.09866487016168501,0.0072268495835370004,0.221153846153846,0.5666340029397351,0.382288094071533,0.29231994120529103,0.021313081822635003
2020-05-18,Alabama,0.13454589993263502,0.41643701390164706,0.255557596913466,0.180843897360524,0.012615591891726001,0.069018310980464,0.276808132769918,0.151877028599424,0.09847510564027101,0.0071651662686010005,0.22561087635495103,0.570028783146549,0.377426664217037,0.291383428256476,0.021066813644436
2020-05-19,Alabama,0.136934288688835,0.41943781003123204,0.251270745299773,0.17980280482577002,0.012554351154387001,0.070243125727233,0.27784922530467204,0.1504072509033,0.09829138342825601,0.0071651662686010005,0.23008145018066,0.5733970237001651,0.372649886704635,0.29040357645906,0.020883091432420002
2020-05-20,Alabama,0.135901518863302,0.42387310142087203,0.250244977951984,0.17754777070063701,0.012432631063204,0.06969622733953901,0.28239833414992604,0.15035521803037702,0.096643802057814,0.007104360607545001,0.22893189612934803,0.575881920627143,0.37138657520823104,0.285889269965703,0.020700636942675002
2020-05-21,Alabama,0.13492160705536502,0.428221460068593,0.249203821656051,0.17534296913277803,0.012310142087212001,0.06908378245957801,0.286930426261636,0.150293973542381,0.09499020088192,0.006981871631553001,0.227707006369426,0.5783317001469861,0.370100440960313,0.281357177853993,0.020516903478686
2020-05-22,Alabama,0.13307612223651102,0.433400698144405,0.24692265294874102,0.174352379202645,0.012248147467695002,0.067671014759017,0.291077224569783,0.148937473207177,0.095045624349317,0.0069814440565860005,0.22536591340559703,0.582583134300937,0.368179312878927,0.281584910282319,0.020454406271051002
2020-05-23,Alabama,0.131238900116357,0.43860616081817605,0.24459550492987903,0.173433768142568,0.012125665993018,0.066201237062894,0.29518035397146103,0.14759017698573001,0.095106865086655,0.006920203319247,0.22297752464939602,0.5869312266519691,0.36634209075877205,0.28176863249433504,0.020454406271051002
2020-05-24,Alabama,0.13110838946723802,0.43759951010410203,0.24537660747091203,0.173668095529699,0.012247397428046002,0.06662584200857301,0.29412124923453703,0.14770361298224102,0.09454990814451901,0.006981016533986001,0.225352112676056,0.587691365584813,0.36864666258420004,0.28162890385793005,0.020514390691977
2020-05-25,Alabama,0.130993937167003,0.43664645722334505,0.246126523363341,0.173923694041276,0.012309388205033,0.067119848122971,0.293098168901953,0.147773899197746,0.094004531814563,0.0069814440565860005,0.227754302161798,0.58846224508543,0.370935146059158,0.281462428807642,0.020576887745728002
2020-05-26,Alabama,0.13306797305572501,0.43361910593998704,0.24525413349663103,0.17562767911818702,0.012431108389467002,0.06785058175137701,0.289161053276178,0.14715248009797902,0.09491733006736,0.007042253521126001,0.23080220453153702,0.584935701163502,0.36956521739130405,0.283833435394978,0.020943049601959002
2020-05-27,Alabama,0.13510534051935302,0.43067123958843706,0.24442675159235602,0.17730279274865202,0.0124938755512,0.06859382655561,0.28533806957373803,0.146496815286624,0.095847623713865,0.007043116119549,0.23389269965703002,0.581516413522782,0.368263106320431,0.286317981381675,0.021251837334639003
2020-05-28,Alabama,0.133014881499173,0.43199216118562006,0.24422806050584803,0.17821054565496902,0.012554351154387001,0.066936125910955,0.285075632310613,0.14526302896686802,0.09627043909608601,0.007042684793924001,0.230693857554045,0.5839916712597221,0.36952660910037305,0.288750076550921,0.02131177659379
2020-05-29,Alabama,0.130932696429665,0.43333945740706703,0.244044338293833,0.179129156715046,0.012554351154387001,0.065282626002817,0.284830669361259,0.14403821422009902,0.09669912425745601,0.0069814440565860005,0.22757057994978203,0.586563782227938,0.37081266458448103,0.29119970604446005,0.021373017331128
2020-05-30,Alabama,0.12432631063204301,0.44145026947574706,0.24632533072023502,0.17546545810877,0.012432631063204,0.062163155316021006,0.290727584517393,0.145578147966683,0.094561489465948,0.006920627143557001,0.21662175404213602,0.5939490445859871,0.37512248897599204,0.28662420382165604,0.021190592846643
2020-05-31,Alabama,0.11775872627066701,0.44947948560930806,0.248622167789344,0.171830985915493,0.012308634415186,0.05903245560318401,0.296570728720146,0.14703000612369801,0.09240661359461101,0.006797305572565001,0.20569503980404102,0.601224739742804,0.37930189834660105,0.281996325780771,0.021004286589099003
2020-06-01,Alabama,0.11679323860852502,0.44861587457128804,0.24859137677609003,0.17375061244488,0.012248897599216001,0.057692307692307,0.29611709946104803,0.146190592846643,0.092295443410093,0.0067981381675640004,0.20578147966683,0.6039318961293481,0.37940960313571703,0.286379225869671,0.021129348358647
2020-06-02,Alabama,0.115813326800588,0.44775845173934303,0.24859137677609003,0.17558794708476202,0.012248897599216001,0.056344928956393,0.29562714355707903,0.145271925526702,0.09217295443410001,0.0067981381675640004,0.20584272415482602,0.6065041646251831,0.379470847623713,0.290727584517393,0.021190592846643
2020-06-03,Alabama,0.11574499356972201,0.44032090146365305,0.25218935635985,0.17943536040173902,0.012309388205033,0.05677016351276801,0.287708984016167,0.14759017698573001,0.094310735501255,0.0067977218445710004,0.20497274787188402,0.5984444852716021,0.384469349010962,0.296405168718231,0.021250535856451
2020-06-04,Alabama,0.11562959333659902,0.432937285644292,0.255879470847623,0.183243508084272,0.012310142087212001,0.057263596276335,0.279826065654091,0.14992650661440401,0.09646006859382601,0.0067981381675640004,0.204066634002939,0.5904581087702101,0.38951494365507106,0.30211905928466404,0.021374326310632002
2020-06-05,Alabama,0.113975992160705,0.43636697697207205,0.255573248407643,0.181773640372366,0.012310142087212001,0.055609995100440006,0.28380695737383604,0.14870161685448302,0.09492895639392401,0.006736893679568001,0.20161685448309602,0.593459088682018,0.38963743263106304,0.299975502204801,0.02155805977462
2020-06-06,Alabama,0.112322390984811,0.43979666829985303,0.25526702596766204,0.180365017148456,0.012248897599216001,0.05401763841254201,0.287787849093581,0.147415482606565,0.093397844194022,0.006614404703576,0.199167074963253,0.59639882410583,0.389759921607055,0.29789318961293404,0.021741793238608
2020-06-07,Alabama,0.110662012370628,0.437993753444791,0.25696613387225103,0.18200747136995502,0.012370628942372001,0.053095719272460006,0.28391205830118205,0.148141343621777,0.094188254026578,0.006675240369894001,0.198603711188682,0.597158429787494,0.393288015187702,0.30099822401861703,0.021985424704513003
2020-06-08,Alabama,0.10901518863302301,0.43624448799608,0.25863547280744703,0.183672219500245,0.012432631063204,0.052241548260656,0.28007104360607504,0.14894659480646702,0.09492895639392401,0.006675649191572,0.19806467417932302,0.5979299363057321,0.3968642822146,0.304078882900539,0.022231749142577
2020-06-09,Alabama,0.108940600122474,0.441273729332516,0.256889161053276,0.18040416411512503,0.012492345376607001,0.050949173300673,0.283282302510716,0.148132271892222,0.09228413962033001,0.0066748315982850005,0.199877526025719,0.603490508266993,0.395529699938763,0.29969381506429804,0.022351500306184
2020-06-10,Alabama,0.108886030987813,0.446322493722824,0.255128911752097,0.17710821238287702,0.012554351154387001,0.049666237981505004,0.28660665074407504,0.14734521403637701,0.08965643946353101,0.006613999632555,0.201726988792945,0.609161614305836,0.39432910772245705,0.29536407618347704,0.022414109865882003
2020-06-11,Alabama,0.10760656540911301,0.44390004899559005,0.25477707006369404,0.18122243998040102,0.0124938755512,0.048934345908868006,0.28337824595786304,0.146068103870651,0.092111709946104,0.006614404703576,0.20069818716315502,0.608402743753062,0.39576188143067104,0.30309897109260103,0.022599216070553003
2020-06-12,Alabama,0.106259186673199,0.44151151396374305,0.25440960313571703,0.185325820676139,0.0124938755512,0.048199412052915,0.28019353258206703,0.144781969622734,0.094561489465948,0.006614404703576,0.199657030867221,0.6076065654091131,0.39723174914257703,0.310754532092111,0.022782949534541002
2020-06-13,Alabama,0.108879363135333,0.43827311696264504,0.25284751990202003,0.18738518064911203,0.012614819350887001,0.049601959583588005,0.27691365584813205,0.14286589099816202,0.0949785670545,0.0066748315982850005,0.204776484996938,0.604470300061236,0.395223515003061,0.316044090630741,0.023147581139007
2020-06-14,Alabama,0.111458141956029,0.435115438789883,0.251270745299773,0.18941760058791102,0.012738073366403,0.051013534202951,0.273684855165656,0.140976177353175,0.095474309510686,0.006736481107232001,0.20993324759630103,0.6015065221385261,0.393226774450364,0.32145263028966803,0.023455202400636
2020-06-15,Alabama,0.11120636864666202,0.44311083894672304,0.24445805266380802,0.188548683404776,0.012676056338028001,0.049969381506429,0.28040416411512503,0.13594611145131602,0.09442743417023801,0.0066748315982850005,0.21022657685241802,0.610410287813839,0.384813227189222,0.320943049601959,0.023392529087568
2020-06-16,Alabama,0.110913767760901,0.451188143067124,0.23762861342479102,0.18765311121999,0.012616364527192002,0.048934345908868006,0.287236648701616,0.13094071533561902,0.09345908868201801,0.006614404703576,0.21049730524252802,0.6194879960803521,0.37646986771190505,0.320553650171484,0.023272905438510003
2020-06-17,Alabama,0.11292791965215201,0.43909608671688405,0.245146671565925,0.19003000796129502,0.012799314103741001,0.049176312082797005,0.272949966317594,0.13528078878069602,0.09412701328924,0.006613999632555,0.21409761773531702,0.610631392001959,0.390593422744809,0.32720925959948505,0.023822646824667
2020-06-18,Alabama,0.11495590396864201,0.42699657030867205,0.252694757471827,0.192368936795688,0.012983831455169001,0.049363057324840004,0.258696717295443,0.139698677119059,0.09474522292993601,0.006614404703576,0.21772415482606503,0.601788339049485,0.404764821166095,0.33390494855463004,0.024375306222439
2020-06-19,Alabama,0.11519382693367601,0.423173495008879,0.25427154142935804,0.194316859574989,0.013044277053095,0.048686386184089006,0.25280176373323504,0.13754669606222,0.094065772551901,0.006613999632555,0.220711617367873,0.6021801702492491,0.412027680813277,0.34068222181395,0.024741257884744003
2020-06-20,Alabama,0.11550003062036801,0.419315328556555,0.255863800600159,0.19621532243248202,0.013105517790434002,0.04801273807336601,0.24692265294874102,0.13540327025537302,0.093392124441178,0.006613999632555,0.22365117276012,0.602608855410619,0.419315328556555,0.34747994365852103,0.025047461571437002
2020-06-21,Alabama,0.11550003062036801,0.419315328556555,0.255863800600159,0.19621532243248202,0.013105517790434002,0.04801273807336601,0.24692265294874102,0.13540327025537302,0.093392124441178,0.006613999632555,0.22365117276012,0.602608855410619,0.419315328556555,0.34747994365852103,0.025047461571437002
2020-03-25,Alaska,0.11141801351200001,0.547310664028964,0.24157366279720802,0.07580904034937101,0.023888619312455003,0.051360531521779,0.364450748385651,0.12339964913590301,0.031652420589003,0.013288044492553,0.206636557052741,0.725915419357246,0.39628979881303406,0.14971445634728,0.039752155574633005
2020-03-26,Alaska,0.11324698592811001,0.549774177895561,0.237057220708446,0.07610764809077601,0.023813967377104003,0.052181702810645006,0.36825799708857404,0.12033891978649501,0.031652420589003,0.013288044492553,0.20999589414355502,0.7282296293531411,0.39013101414654106,0.15023701989474,0.0393415699302
2020-03-27,Alaska,0.115071663183039,0.552217079725291,0.23253209913406903,0.076440728575694,0.023738429381905003,0.052963571215288004,0.37201403404001204,0.11731113765303001,0.031688563750373,0.013287548521946002,0.21338459241564603,0.730516572111077,0.38395789787996404,0.15071663183039702,0.038966855777844006
2020-03-28,Alaska,0.116900567333532,0.554680501642281,0.22801582561958703,0.076739325171693,0.023663780232905003,0.053747387279785,0.375821140638996,0.11425052254404301,0.031688563750373,0.013287548521946002,0.21674380412063302,0.7327933711555681,0.377799343087488,0.151239175873395,0.038556285458345003
2020-03-29,Alaska,0.11951774849762901,0.5627636146467091,0.219140756224105,0.075473106640289,0.023104773991265003,0.054607890709566,0.385502594154753,0.109141129483781,0.030943227203165002,0.012914784815796,0.22257474525027002,0.7389048561083941,0.36631704676943705,0.14919189279982,0.037848531223171
2020-03-30,Alaska,0.122130566234929,0.5708260236646631,0.21029450188496102,0.074166697771639,0.022582210443805,0.055466387966108005,0.395170019782762,0.10399014594453301,0.030159381881975002,0.012504199171363,0.22836027024000602,0.74495166287186,0.354783322757642,0.14710163860998102,0.037139337837333
2020-03-31,Alaska,0.11996566010973801,0.569295658989959,0.212496733977828,0.075846366317046,0.022395580605427002,0.053861371356052005,0.39244522414243505,0.105483184651562,0.031353812847598,0.012317569332984,0.22593408234108403,0.743794557873912,0.35750811839796903,0.149789108282632,0.036467470419170006
2020-04-01,Alaska,0.11780075398454701,0.56780262028293,0.21469896607069502,0.077488708894778,0.022208950767048003,0.052256354745996006,0.38975775446978406,0.10697622335859001,0.032585569780896,0.012130939494606,0.223545220409839,0.742637452875965,0.360270240005972,0.15247657795528302,0.035758277033332
